Spring_Name,Transect_ID,Transect_Slope_deg,Transect_width_m,Average_dist_to_live_tree,Distance_rank,Distance_range_m,CC_1_PCT,CC_2_PCT,CC_3_PCT,dom_cover_type,Species,Count,Height_m,Area_m2,Notes
Picea,Picea_20230622_174_3,15,5,NA,5,0_10,10,85,5,grass/shrub,PICO,1,2.6,50,
Picea,Picea_20230622_174_3,15,5,NA,15,10_20,80,20,0,grass,PICO,1,1.9,50,
Picea,Picea_20230622_174_3,15,5,NA,15,10_20,80,20,0,grass,PICO,1,1.1,50,
Picea,Picea_20230622_174_3,15,5,NA,15,10_20,80,20,0,grass,PICO,1,2.2,50,
Picea,Picea_20230622_174_3,15,5,NA,15,10_20,80,20,0,grass,PICO,1,3.5,50,Last 5 meters in ephemeral runoff channel/ravine potentially influencing seedling presence
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,3,50,Last 5 meters in ephemeral runoff channel/ravine potentially influencing seedling presence
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,4,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,4.2,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,1.9,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,2.3,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,0.8,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,1.8,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,0.6,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,1.4,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,2.1,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,3.2,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PICO,1,2.5,50,
Picea,Picea_20230622_174_3,15,5,NA,35,30_40,20,80,0,tree,PICO,1,4.4,50,
Picea,Picea_20230622_174_3,15,5,NA,35,30_40,20,80,0,tree,PICO,1,3.8,50,
Picea,Picea_20230622_174_3,15,5,NA,35,30_40,20,80,0,tree,PICO,1,1.9,50,
Picea,Picea_20230622_174_3,15,5,NA,35,30_40,20,80,0,tree,PICO,1,4.3,50,
Picea,Picea_20230622_174_3,15,5,NA,35,30_40,20,80,0,tree,PSME,1,0.6,50,
Picea,Picea_20230622_174_3,15,5,NA,5,0_10,10,85,5,grass/shrub,PSME,0,,50,
Picea,Picea_20230622_174_3,15,5,NA,15,10_20,80,20,0,grass,PSME,0,,50,
Picea,Picea_20230622_174_3,15,5,NA,25,20_30,20,80,0,tree,PSME,0,,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,5.6,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PSME,1,4.4,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,4.4,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,3.4,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,5.2,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,5.4,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,1.7,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,5.2,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,5.7,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,4.8,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,3.3,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,3.2,50,
Picea,Picea_20230622_350_2,12,5,NA,5,0_10,0,90,10,tree,PICO,1,4.8,50,
Picea,Picea_20230622_350_2,12,5,NA,15,10_20,80,20,0,grass,PICO,1,5.1,50,
Picea,Picea_20230622_350_2,12,5,NA,15,10_20,80,20,0,grass,PICO,1,5.6,50,Transect is perpendicular to spring channel. Climbing uphill. Veg is grassy in upper part of the transect and the shrubs are much shorter than on the east facing slope on the opposite side of channel.
Picea,Picea_20230622_350_2,12,5,NA,15,10_20,80,20,0,grass,PICO,1,2.2,50,
Picea,Picea_20230622_350_2,12,5,NA,25,20_30,100,0,0,grass,PICO,1,3.7,50,
Picea,Picea_20230622_350_2,12,5,NA,35,30_40,100,0,0,grass,PICO,1,4.6,50,
Picea,Picea_20230622_350_2,12,5,NA,35,30_40,100,0,0,grass,PICO,1,3,50,
Picea,Picea_20230622_350_2,12,5,NA,15,10_20,80,20,0,grass,PSME,0,,50,
Picea,Picea_20230622_350_2,12,5,NA,25,20_30,100,0,0,grass,PSME,0,,50,
Picea,Picea_20230622_350_2,12,5,NA,35,30_40,100,0,0,grass,PSME,0,,50,
Salix,Salix_20230630_100_2,26,5,185.75,5,0_10,50,50,0,shrub,PSME,1,1.8,50,
Salix,Salix_20230630_100_2,26,5,185.75,5,0_10,50,50,0,shrub,PSME,1,0.15,50,
Salix,Salix_20230630_100_2,26,5,185.75,15,10_20,95,5,0,grass/shrub,PSME,0,,50,
Salix,Salix_20230630_100_2,26,5,185.75,25,20_30,100,0,0,shrub,PSME,1,0.25,50,
Salix,Salix_20230630_100_2,26,5,185.75,35,30_40,100,0,0,grass/shrub,PSME,0,,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,5,0_10,5,90,5,grass/shrub,PICO,0,,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,5,0_10,5,90,5,grass/shrub,PSME,0,,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,15,10_20,100,0,0,grass/shrub,PICO,1,3.7,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,15,10_20,100,0,0,grass/shrub,PSME,0,,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,25,20_30,100,0,0,grass/shrub,PICO,0,,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,25,20_30,100,0,0,grass/shrub,PSME,0,,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,35,30_40,90,10,0,grass,PSME,1,0.9,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,35,30_40,90,10,0,grass,PSME,1,0.3,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,35,30_40,90,10,0,grass,PSME,1,0.7,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,35,30_40,90,10,0,grass,PSME,1,0.5,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,35,30_40,90,10,0,grass,PSME,1,4,50,
Salix,Salix_20230630_250_1,28,5,143.6666667,35,30_40,90,10,0,grass,PICO,0,,50,
Sedge,Sedge_20230919_200_2,15,10,97.2,35,30_40,100,0,0,shrub,PSME,1,1.7,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,35,30_40,100,0,0,shrub,PSME,1,0.95,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,25,20_30,90,10,0,shrub/grass,PSME,1,0.6,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,25,20_30,90,10,0,shrub/grass,PSME,1,1.55,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,25,20_30,90,10,0,shrub/grass,PSME,1,1.95,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,25,20_30,90,10,0,shrub/grass,PSME,1,1.7,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,25,20_30,90,10,0,shrub/grass,PSME,1,0.95,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,15,10_20,80,20,0,grass/shrub,PSME,1,1.2,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,15,10_20,80,20,0,grass/shrub,PSME,1,1,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,15,10_20,80,20,0,grass/shrub,PSME,1,1.4,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,15,10_20,80,20,0,grass/shrub,PSME,1,1.6,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,15,10_20,80,20,0,grass/shrub,PSME,1,0.85,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,15,10_20,80,20,0,grass/shrub,PSME,1,1.65,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,5,0_10,40,60,0,shrub,PSME,1,3.5,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,5,0_10,40,60,0,shrub,PSME,1,3.6,100,
Sedge,Sedge_20230919_200_2,15,10,97.2,5,0_10,40,60,0,shrub,PSME,1,3.6,100,
Sedge,Sedge_20230919_48_1,12,10,68.9,15,10_20,100,0,0,shrub/grass,PSME,0,,100,
Sedge,Sedge_20230919_48_1,12,10,68.9,25,20_30,100,0,0,shrub/grass,PSME,0,,100,
Sedge,Sedge_20230919_48_1,12,10,68.9,35,30_40,100,0,0,shrub/grass,PSME,0,,100,
Sedge,Sedge_20230919_48_1,12,10,68.9,5,0_10,20,70,10,grass/shrub,PSME,1,2.45,100,
West Goat,WG_20231005_18_2,2,10,88.1,5,0_10,0,60,40,shrub/grass,PSME,1,1.1,100,
West Goat,WG_20231005_18_2,2,10,88.1,5,0_10,0,60,40,shrub/grass,PSME,1,2,100,Transect is perpendicular to spring channel. Climbing uphill. Veg is grassy in upper part of the transect and the shrubs are much shorter than on the east facing slope on the opposite side of channel.
West Goat,WG_20231005_18_2,2,10,88.1,5,0_10,0,60,40,shrub/grass,PSME,1,2.35,100,Transect is perpendicular to spring channel. Climbing uphill. Veg is grassy in upper part of the transect and the shrubs are much shorter than on the east facing slope on the opposite side of channel.
West Goat,WG_20231005_18_2,2,10,88.1,5,0_10,0,60,40,shrub/grass,PSME,1,1.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,5,0_10,0,60,40,shrub/grass,PIPO,1,1.2,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,1.6,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.3,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.5,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.35,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.5,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.55,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PSME,1,0.3,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PIPO,1,1.7,100,
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PIPO,1,0.4,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,15,10_20,90,10,0,shrub/rock,PIPO,1,0.85,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.4,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.65,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.3,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,1.25,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.75,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.5,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.7,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.4,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.8,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.8,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.75,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.5,100,Very dense cluster of PIPO/PSME in this distance bin
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.55,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.55,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.6,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.5,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.7,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,1.4,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.85,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.35,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.4,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.5,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.5,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.7,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PSME,1,0.4,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,0.85,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,1.05,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,1.1,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,0.85,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,0.95,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,0.9,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,1.1,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,1.9,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,1.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,25,20_30,100,0,0,grass/rock,PIPO,1,0.8,100,
West Goat,WG_20231005_18_2,2,10,88.1,35,30_40,100,0,0,bare/grass,PIPO,1,0.95,100,
West Goat,WG_20231005_18_2,2,10,88.1,35,30_40,100,0,0,bare/grass,PSME,0,,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PIPO,1,2.7,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PIPO,1,0.3,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PIPO,1,0.5,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.05,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.75,100,"Transect perpendicular to main channel downstream of confluence. Very steep slope directly from spring channel, mostly brush with riparian very near water and brush on hillslope."
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.75,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.4,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.8,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.05,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.7,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.9,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.2,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.65,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.2,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.85,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.15,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1.45,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.5,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,1,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.55,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.7,100,
West Goat,WG_20231005_197_1,2,10,65.5,5,0_10,0,60,40,shrub/grass,PSME,1,0.45,100,
West Goat,WG_20231005_197_1,2,10,65.5,15,10_20,100,0,0,grass/shrub,PIPO,0,,100,
West Goat,WG_20231005_197_1,2,10,65.5,15,10_20,100,0,0,grass/shrub,PSME,0,,100,
West Goat,WG_20231005_197_1,2,10,65.5,25,20_30,100,0,0,grass/shrub,PSME,1,0.6,100,
West Goat,WG_20231005_197_1,2,10,65.5,25,20_30,100,0,0,grass/shrub,PIPO,0,,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.6,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.3,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.65,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.9,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.3,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.35,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.6,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PSME,1,0.6,100,Increasingly close to seed source with increasing transect distance
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PIPO,1,0.5,100,
West Goat,WG_20231005_197_1,2,10,65.5,35,30_40,100,0,0,shrub/rock,PIPO,1,0.4,100,"Transect perpendicular to main channel downstream of confluence. Very steep slope directly from spring channel, mostly brush with riparian very near water and brush on hillslope."
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.25,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.25,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.2,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,1.05,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.5,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.2,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.3,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.15,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,0.15,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PICO,1,12,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,15,10_20,0,100,0,shrub,PICO,1,5.4,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,25,20_30,90,10,0,shrub/grass,PSME,0,,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,25,20_30,90,10,0,shrub/grass,PICO,0,,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,35,30_40,80,20,0,shrub/grass,PICO,1,7,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,35,30_40,80,20,0,shrub/grass,PICO,1,8.1,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,5,0_10,0,100,0,tree/grass,PSME,0,,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,15,10_20,0,100,0,shrub,PSME,0,,50,
Wolf Skull,WS_20230920_227_4,12,5,213.4,35,30_40,80,20,0,shrub/grass,PSME,0,,50,
Wolf Skull,WS_20230920_233_2,27,10,327.5,5,0_10,0,90,10,grass/shrub,PSME,1,1.9,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,5,0_10,0,90,10,grass/shrub,PSME,1,5.4,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,5,0_10,0,90,10,grass/shrub,PSME,1,5.5,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,5,0_10,0,90,10,grass/shrub,PSME,1,0.85,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,5,0_10,0,90,10,grass/shrub,PSME,1,3.6,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,5,0_10,0,90,10,grass/shrub,PICO,0,,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,15,10_20,70,30,0,shrub,PICO,1,0.25,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,15,10_20,70,30,0,shrub,PICO,1,5.5,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,15,10_20,70,30,0,shrub,PICO,1,6.9,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,15,10_20,70,30,0,shrub,PSME,0,,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,25,20_30,100,0,0,shrub/grass,PSME,0,,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,25,20_30,100,0,0,shrub/grass,PICO,0,,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,35,30_40,100,0,0,shrub/grass,PSME,1,4.9,100,
Wolf Skull,WS_20230920_233_2,27,10,327.5,35,30_40,100,0,0,shrub/grass,PICO,0,,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,5,0_10,25,70,5,shrub,PICO,1,4.3,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,5,0_10,25,70,5,shrub,PSME,0,,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,15,10_20,20,80,0,shrub,PSME,1,1.65,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,15,10_20,20,80,0,shrub,PICO,0,,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,25,20_30,100,0,0,shrub/grass,PSME,0,,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,25,20_30,100,0,0,shrub/grass,PICO,0,,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,35,30_40,100,0,0,shrub/grass,PSME,0,,100,
Wolf Skull,WS_20230920_43_2,18,10,301.3,35,30_40,100,0,0,shrub/grass,PICO,0,,100,
Wolf Skull,WS_20230920_66_1,21,10,381,5,0_10,0,100,0,grass/shrub,PICO,1,0.6,100,
Wolf Skull,WS_20230920_66_1,21,10,381,5,0_10,0,100,0,grass/shrub,PICO,1,0.4,100,
Wolf Skull,WS_20230920_66_1,21,10,381,5,0_10,0,100,0,grass/shrub,PICO,1,0.25,100,
Wolf Skull,WS_20230920_66_1,21,10,381,5,0_10,0,100,0,grass/shrub,PSME,0,,100,
Wolf Skull,WS_20230920_66_1,21,10,381,15,10_20,80,20,0,grass,PSME,1,0.55,100,
Wolf Skull,WS_20230920_66_1,21,10,381,15,10_20,80,20,0,grass,PICO,0,,100,
Wolf Skull,WS_20230920_66_1,21,10,381,25,20_30,90,10,0,grass/shrub,PSME,1,6.6,100,
Wolf Skull,WS_20230920_66_1,21,10,381,25,20_30,90,10,0,grass/shrub,PICO,0,,100,
Wolf Skull,WS_20230920_66_1,21,10,381,35,30_40,100,0,0,shrub,PSME,1,4,100,
Wolf Skull,WS_20230920_66_1,21,10,381,35,30_40,100,0,0,shrub,PSME,1,4.1,100,
Wolf Skull,WS_20230920_66_1,21,10,381,35,30_40,100,0,0,shrub,PSME,1,4.1,100,
Wolf Skull,WS_20230920_66_1,21,10,381,35,30_40,100,0,0,shrub,PSME,1,1.65,100,
Wolf Skull,WS_20230920_66_1,21,10,381,35,30_40,100,0,0,shrub,PSME,1,2.65,100,
Wolf Skull,WS_20230920_66_1,21,10,381,35,30_40,100,0,0,shrub,PICO,0,,100,
Wolf Skat,WS_20231008_100_1,32,5,209.4,5,0_10,0,60,40,shrub,PSME,1,5.4,50,
